Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['biopolymer gel', 'blood clot', 'commercial silicone dielectric gel', 'critical-gel', 'cross-linked branching networks', 'fibrin clot', 'fibrin gel', 'fibrinogen molecules', 'gel network product', 'GP', 'microstructural component', 'production of electronic products', 'SDG', '‘template’ for the ensuing development of microstructure and associated rheological properties', 'thermoreversible gelation', 'thrombin-induced polymerisation']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,16,0
"['cross-layer routing protocol', 'cross-layer routing protocol for MWSNs', 'encapsulation', 'gradient maintenance', 'gradient metric', 'MAC', 'medium access control', 'mobile network', 'multihop routing protocol', 'MWSN', 'MWSNs', 'node', 'node cooperation', 'nodes', 'packet latency', 'PHASeR', 'sensors', 'TDMA', 'time division multiple access']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,19,0
"['cross-layer routing protocol', 'cross-layer routing protocol for MWSNs', 'encapsulation', 'gradient maintenance', 'gradient metric', 'MAC', 'medium access control', 'mobile network', 'multihop routing protocol', 'MWSN', 'MWSNs', 'node', 'node cooperation', 'nodes', 'packet latency', 'PHASeR', 'sensors', 'TDMA', 'time division multiple access']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,19,1
"[""Amazon's HPC Cloud"", 'Cloud', 'Cloud environments', 'deploying on-demand, small sized HPC applications', 'EC2 Cloud system', 'execution of HPC applications in Cloud', 'heterogeneous and dynamic environments', 'high performance and Cloud computing', 'High Performance Computing', 'HPC', 'HPC applications', 'HPC cluster', 'Improving as well as evaluating the performance', 'migrating them to Cloud environments', 'parallel efﬁciency', 'poor network performance', 'proposes a new approach to improve the performance and scalability of HPC applications', 'response rate', 'scale up', 'speed up']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,20,0
"[""Amazon's HPC Cloud"", 'Cloud', 'Cloud environments', 'deploying on-demand, small sized HPC applications', 'EC2 Cloud system', 'execution of HPC applications in Cloud', 'heterogeneous and dynamic environments', 'high performance and Cloud computing', 'High Performance Computing', 'HPC', 'HPC applications', 'HPC cluster', 'Improving as well as evaluating the performance', 'migrating them to Cloud environments', 'parallel efﬁciency', 'poor network performance', 'proposes a new approach to improve the performance and scalability of HPC applications', 'response rate', 'scale up', 'speed up']","['metal–intermetallic laminated (mil) composites', 'reaction sintering', 'titanium', 'aluminum foils', 'various thicknesses', 'intermetallic phase', 'al3ti', 'hardness', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,20,9
"['conventional methods', 'electrically and thermally conductive graphite mould and a large DC pulsed current (1000–5000A) is applied under a uniaxial pressure', 'fabrication and microstructural characterisation of ODS steels processed by SPS', 'graphite mould', 'heating element', 'HIP', 'hot pressing sintering', 'mould', 'ODS steels', 'powder', 'powder consolidation maps', 'powder material', 'sintering-based technique', 'Spark plasma sintering', 'SPS']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['conventional methods', 'electrically and thermally conductive graphite mould and a large DC pulsed current (1000–5000A) is applied under a uniaxial pressure', 'fabrication and microstructural characterisation of ODS steels processed by SPS', 'graphite mould', 'heating element', 'HIP', 'hot pressing sintering', 'mould', 'ODS steels', 'powder', 'powder consolidation maps', 'powder material', 'sintering-based technique', 'Spark plasma sintering', 'SPS']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,15,0
"['4.38\xa0MeV in 40K', 'Absorption events through the charged current reactions', 'calculation by Martinez-Pinedo et al.', 'continuum random phase approximation', 'Coulomb effects', 'CRPA', 'electron', 'Fermi and Gamow–Teller transition strengths', 'IAS', 'isobaric analogue state', 'MEMA', 'modified effective momentum approximation', 'neutrino absorption cross section', 'nuclear absorption cross section for the charged current neutrino reactions', 'nuclear model dependencies', 'positron', 'predicting e−(e+) event rates', 'residual nucleus', 'shell model', 'shell model for Fermi and Gamow–Teller transitions', 'supernova neutrino energies', 'the absorption cross sections', 'the Fermi and Gamow–Teller transitions', 'treatment of the Coulomb distortion']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,24,0
"['4.38\xa0MeV in 40K', 'Absorption events through the charged current reactions', 'calculation by Martinez-Pinedo et al.', 'continuum random phase approximation', 'Coulomb effects', 'CRPA', 'electron', 'Fermi and Gamow–Teller transition strengths', 'IAS', 'isobaric analogue state', 'MEMA', 'modified effective momentum approximation', 'neutrino absorption cross section', 'nuclear absorption cross section for the charged current neutrino reactions', 'nuclear model dependencies', 'positron', 'predicting e−(e+) event rates', 'residual nucleus', 'shell model', 'shell model for Fermi and Gamow–Teller transitions', 'supernova neutrino energies', 'the absorption cross sections', 'the Fermi and Gamow–Teller transitions', 'treatment of the Coulomb distortion']","['systematic', 'quantified understanding', 'mobile-friendly unique identifiers', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', 'design', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,24,20
"['layered media', 'obtain a quadratic equation', 'quadratic equation', 'reflection problem', 'semi-infinite row', 'shifting-by-one-period idea', 'shifting the semi-infinite row', 'two-dimensional grating problems', 'two-dimensional waveguide problems', 'two scatterers', 'waveguide problems']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['layered media', 'obtain a quadratic equation', 'quadratic equation', 'reflection problem', 'semi-infinite row', 'shifting-by-one-period idea', 'shifting the semi-infinite row', 'two-dimensional grating problems', 'two-dimensional waveguide problems', 'two scatterers', 'waveguide problems']","['go methodology algorithm', 'reliability of system', 'theoretical', 'enumeration method', 'minimal path sets', 'series structure', 'practical engineering', 'quantitative analysis', 'complex go methodology models']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,9
"['area fraction approach', 'CCH', 'CCH methods', 'cell-centered hydrodynamics', 'contact algorithms', 'contact method', 'contact methods', 'Contact methods', 'contact surface', 'contact surface method', 'contact surface scheme', 'DYNA2D', 'ghost mesh', 'ghost zones', 'ghost zone surface area', 'HEMP', 'internal node', 'Lagrangian SGH', 'master–slave approach', 'master surface', 'nodal-based Lagrangian cell-centered hydrodynamics', 'nodes', 'phony elements', 'SGH', 'slave surface', 'slave zones', 'solve a Riemann-like problem at the node of a zone', 'staggered-grid hydrodynamic', 'surface area', 'TOODY']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,30,0
"['area fraction approach', 'CCH', 'CCH methods', 'cell-centered hydrodynamics', 'contact algorithms', 'contact method', 'contact methods', 'Contact methods', 'contact surface', 'contact surface method', 'contact surface scheme', 'DYNA2D', 'ghost mesh', 'ghost zones', 'ghost zone surface area', 'HEMP', 'internal node', 'Lagrangian SGH', 'master–slave approach', 'master surface', 'nodal-based Lagrangian cell-centered hydrodynamics', 'nodes', 'phony elements', 'SGH', 'slave surface', 'slave zones', 'solve a Riemann-like problem at the node of a zone', 'staggered-grid hydrodynamic', 'surface area', 'TOODY']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,30,0
"['Bethe–Salpeter equation', 'calculate the average kinetic energy', 'describing a bound state', 'framework of full Salpeter equation', 'full Salpeter equation', 'heavy meson', 'heavy mesons', 'heavy quark', 'obtained values', 'predict the values of decay constants', 'quantum field theory', 'relativistic calculation of decay constants', 'relativistic corrections are quite large', 'relativistic equation', 'relativistic system', 'relativistic wave function of the bound state', 'Salpeter equation', 'solved the full Salpeter equation', 'solved the instantaneous Bethe–Salpeter equation', 'use this method', 'wave function']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,21,0
"['Bethe–Salpeter equation', 'calculate the average kinetic energy', 'describing a bound state', 'framework of full Salpeter equation', 'full Salpeter equation', 'heavy meson', 'heavy mesons', 'heavy quark', 'obtained values', 'predict the values of decay constants', 'quantum field theory', 'relativistic calculation of decay constants', 'relativistic corrections are quite large', 'relativistic equation', 'relativistic system', 'relativistic wave function of the bound state', 'Salpeter equation', 'solved the full Salpeter equation', 'solved the instantaneous Bethe–Salpeter equation', 'use this method', 'wave function']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,21,0
"['Earth’s magnetic field', 'Geomagnetic jerks', 'geomagnetic secular variation', 'gradient changes', 'jerk', 'Jerk amplitude', 'jerks', 'Jerks', '‘large’ magnitude step change', 'magnetic field', 'main magnetic field', 'MF', 'SA', 'SA change', 'secular acceleration', 'secular variation', 'SV', 'SV segments']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['Earth’s magnetic field', 'Geomagnetic jerks', 'geomagnetic secular variation', 'gradient changes', 'jerk', 'Jerk amplitude', 'jerks', 'Jerks', '‘large’ magnitude step change', 'magnetic field', 'main magnetic field', 'MF', 'SA', 'SA change', 'secular acceleration', 'secular variation', 'SV', 'SV segments']","['powder metallurgy', 'manufacturing', 'components', 'net-shape', 'product quality', 'hardmetal', 'cold compaction', 'green body', 'liquid-phase sintering', 'heating', 'binder metal co']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,18,11
"['B0', 'B¯0', 'B decays', 'decay', 'decay pairs', 'decays', 'decay to the final state', 'decay to ψKsπ0', 'excited neutral kaon', 'final particles', 'final-state particle', 'find the decay vertices', 'K¯*0', 'K*0', 'measurement of sin2β', 'meson', 'mesons', 'pairs of decays', 'quark', 'quark pair', 'quark state', 'SM', 'vector meson', 'η', 'η′', 'ϕ', 'ψKsπ0']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,27,0
"['B0', 'B¯0', 'B decays', 'decay', 'decay pairs', 'decays', 'decay to the final state', 'decay to ψKsπ0', 'excited neutral kaon', 'final particles', 'final-state particle', 'find the decay vertices', 'K¯*0', 'K*0', 'measurement of sin2β', 'meson', 'mesons', 'pairs of decays', 'quark', 'quark pair', 'quark state', 'SM', 'vector meson', 'η', 'η′', 'ϕ', 'ψKsπ0']","['perturbative expansion', 'exact bounds', 'tree-level unitarity bounds', 'loop-improved unitarity bounds', 'equivalence theorem', 'high-energy approximation', 'energy scale', 'z0', 'w± gauge-boson masses', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,27,10
"['Born–Infeld black holes', 'Born–Infeld corrections', 'brane', 'brane world cosmology', 'charged black hole', 'charged holes', 'constructed the Born–Infeld black holes in the presence of a cosmological constant', 'cosmology', 'crosses the inner horizon of the bulk geometry', 'discussed their thermodynamical properties', 'generate non-singular cosmology without creating the instabilities', 'Hawking–Page phase transition', 'instability', 'non-singular cosmology', 'Reissner–Nordström AdS background', 'Reissner–Nordström AdS black holes', 'study cosmology on the brane when it is moving in the charged black hole backgrounds']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['Born–Infeld black holes', 'Born–Infeld corrections', 'brane', 'brane world cosmology', 'charged black hole', 'charged holes', 'constructed the Born–Infeld black holes in the presence of a cosmological constant', 'cosmology', 'crosses the inner horizon of the bulk geometry', 'discussed their thermodynamical properties', 'generate non-singular cosmology without creating the instabilities', 'Hawking–Page phase transition', 'instability', 'non-singular cosmology', 'Reissner–Nordström AdS background', 'Reissner–Nordström AdS black holes', 'study cosmology on the brane when it is moving in the charged black hole backgrounds']",['me'],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,1
"['aluminium gate electrodes', 'ambient air', 'circuit fabrication', 'circuits', 'cross-linked', 'drum', 'evaporator', 'exposure', 'films', 'flash-evaporated TPGDA monomer vapour', 'gold source/drain metallisation layer', 'insulator', 'inter-layer metallic connections', 'nitrogen glovebox', 'PEN', 'plasma', 'polyethylene naphthalate', 'polyethylene naphthalate (PEN) substrates', 'shadow mask', 'shadow masks', 'substrates', 'TFTs', 'tracks', 'vacuum', 'vacuum-deposition', 'vacuum evaporated', 'vacuum-fabrication procedures', 'web-coater drum']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['aluminium gate electrodes', 'ambient air', 'circuit fabrication', 'circuits', 'cross-linked', 'drum', 'evaporator', 'exposure', 'films', 'flash-evaporated TPGDA monomer vapour', 'gold source/drain metallisation layer', 'insulator', 'inter-layer metallic connections', 'nitrogen glovebox', 'PEN', 'plasma', 'polyethylene naphthalate', 'polyethylene naphthalate (PEN) substrates', 'shadow mask', 'shadow masks', 'substrates', 'TFTs', 'tracks', 'vacuum', 'vacuum-deposition', 'vacuum evaporated', 'vacuum-fabrication procedures', 'web-coater drum']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,28,0
"['behaviors of the potential', 'coefficients of non-renormalizable terms', 'D-flat directions', 'gauge coupling constant', 'gauge D-term interactions', 'MSSM chiral superfields', 'R-charge 23', 'R-symmetry', 'small coupling', 'small coupling for quartic interaction', 'standard model', 'the coupling constant λ', 'Yukawa interactions']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,13,0
"['behaviors of the potential', 'coefficients of non-renormalizable terms', 'D-flat directions', 'gauge coupling constant', 'gauge D-term interactions', 'MSSM chiral superfields', 'R-charge 23', 'R-symmetry', 'small coupling', 'small coupling for quartic interaction', 'standard model', 'the coupling constant λ', 'Yukawa interactions']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,13,0
"['AGM revision', 'belief revision and merging', 'belief sets', 'construct fusion rules', 'fusion of plain epistemic states', 'hard constraints', 'hard (integrity) constraints', 'knowledge-based merging', 'knowledge-base merging', 'merging of integrity constraints', 'numerical plausibility degrees', 'ordered structures', 'partial orderings', 'ranked models']","['digital libraries', 'e-learning', 'time and space constraints', 'traditional bricks-and-mortar libraries', 'library and information professionals', 'knowledge and skills', 'digital library characteristic', 'advantage', 'disadvantage', 'function', 'information technology']",Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,14,11
"['AGM revision', 'belief revision and merging', 'belief sets', 'construct fusion rules', 'fusion of plain epistemic states', 'hard constraints', 'hard (integrity) constraints', 'knowledge-based merging', 'knowledge-base merging', 'merging of integrity constraints', 'numerical plausibility degrees', 'ordered structures', 'partial orderings', 'ranked models']","['digital libraries', 'e-learning', 'time and space constraints', 'traditional bricks-and-mortar libraries', 'library and information professionals', 'digital library characteristic', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,14,7
"['absorption', 'achieve enantiopure products, irrespective of the synthetic method', 'chiral building blocks', 'Chiral discrimination', 'chiral molecules', 'chiral selector molecules', 'degree of chirality', 'diastereomeric complexes', 'echniques to secure enantiopure products', 'enantiomeric excess', 'enantiomers', 'enantiomer separation', 'enantiomer separation techniques', 'enantiopure products', 'enantiopure reagents or substrates', 'enantioselective catalysts', 'means to measure, and duly quantitate the enantiomeric excess', 'methods, mostly multi-step and time-consuming', 'molecular products', 'molecules', 'optical means', 'optical methods', 'separation techniques', 'stereoisomer', 'synthesis routes', 'synthetic mechanisms', 'synthetic method', 'twisting of polarisation in optical rotation']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['absorption', 'achieve enantiopure products, irrespective of the synthetic method', 'chiral building blocks', 'Chiral discrimination', 'chiral molecules', 'chiral selector molecules', 'degree of chirality', 'diastereomeric complexes', 'echniques to secure enantiopure products', 'enantiomeric excess', 'enantiomers', 'enantiomer separation', 'enantiomer separation techniques', 'enantiopure products', 'enantiopure reagents or substrates', 'enantioselective catalysts', 'means to measure, and duly quantitate the enantiomeric excess', 'methods, mostly multi-step and time-consuming', 'molecular products', 'molecules', 'optical means', 'optical methods', 'separation techniques', 'stereoisomer', 'synthesis routes', 'synthetic mechanisms', 'synthetic method', 'twisting of polarisation in optical rotation']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,28,0
"['collaboration processes', 'discovery of socially coherent teams', 'evolution of a network of collaborative documents along with a social network of collaborators', 'graphical notation and formalization', 'human collaboration', 'influence of complex social structures', 'modeling approach', 'modeling approaches', 'Modeling collaboration processes']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,9,0
"['collaboration processes', 'discovery of socially coherent teams', 'evolution of a network of collaborative documents along with a social network of collaborators', 'graphical notation and formalization', 'human collaboration', 'influence of complex social structures', 'modeling approach', 'modeling approaches', 'Modeling collaboration processes']","['parameterization', 'flow types', 'calibrations', 'boundary-layer flows', 'highest posterior-density (hpd) intervals', 'probability-box (p-box)', 'total solution uncertainty', 'parameter variability', 'epistemic uncertainty', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,9,10
"['COx', 'data-driven nonlinear models', 'EM algorithm', 'expectation-maximization algorithm', 'parameter estimation', 'particle filter', 'particle filters', 'PX', 'PX oxidation', 'simulation', 'soft sensor', 'tail gas']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['COx', 'data-driven nonlinear models', 'EM algorithm', 'expectation-maximization algorithm', 'parameter estimation', 'particle filter', 'particle filters', 'PX', 'PX oxidation', 'simulation', 'soft sensor', 'tail gas']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,12,0
"['algorithms', 'algorithms of topological operations', 'computation', 'description mode', 'description model', 'description mode of object-orientation-based direction relation in three-dimensional space is proposed', 'direction region', 'geometry objects', 'object-orientation-based direction relation', 'open shape', 'open shapes', 'processing of the direction predicates', 'processing of topological operations', 'spatial direction region', 'theoretical proof for the correctness and completeness of the algorithms', 'two-dimensional space', 'world boundary']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['algorithms', 'algorithms of topological operations', 'computation', 'description mode', 'description model', 'description mode of object-orientation-based direction relation in three-dimensional space is proposed', 'direction region', 'geometry objects', 'object-orientation-based direction relation', 'open shape', 'open shapes', 'processing of the direction predicates', 'processing of topological operations', 'spatial direction region', 'theoretical proof for the correctness and completeness of the algorithms', 'two-dimensional space', 'world boundary']","['charged leptons', 'extended technicolor (etc) models', 'diagonal and transition magnetic and electric dipole moments', 'multiscale nature of the etc gauge symmetry breaking', 'conformal (walking) behavior of the technicol']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,5
"['construct a select matrix', ""Gale's system"", 'KEMM', 'Kernel Extensional Matrix Matching', 'sentence aligning', 'sentence alignment', 'similarity matrix']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,7,0
"['construct a select matrix', ""Gale's system"", 'KEMM', 'Kernel Extensional Matrix Matching', 'sentence aligning', 'sentence alignment', 'similarity matrix']","['sequences of optimal walks', 'weighted digraphs', 'max-algebraic matrix powers', 'growing exponents', 'periodicity', 'transient', 'digraphs', 'size', 'weights', 'bounds', 'wiel']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,7,11
"['3D-DSA', '3D model', '3D printed model', '3D printer', '3D visualization', '3D visualization and measurement software', 'acrylic resin', 'Amira version X', 'cerebral angiography', 'computational volumetric mesh', 'creating a 3D model of the target vessel segment', 'DICOM file', 'embolization', 'immersion in water', 'measurement', 'OBJET30 Pro', 'remeshing', 'removing spicule.', 'smoothed', 'Smoothing', 'standard triangulation language', 'STL', 'STL file', 'Three-dimensional digital subtraction angiographic', 'triangular meshes', 'triangulated surface', 'Vero', 'water']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['3D-DSA', '3D model', '3D printed model', '3D printer', '3D visualization', '3D visualization and measurement software', 'acrylic resin', 'Amira version X', 'cerebral angiography', 'computational volumetric mesh', 'creating a 3D model of the target vessel segment', 'DICOM file', 'embolization', 'immersion in water', 'measurement', 'OBJET30 Pro', 'remeshing', 'removing spicule.', 'smoothed', 'Smoothing', 'standard triangulation language', 'STL', 'STL file', 'Three-dimensional digital subtraction angiographic', 'triangular meshes', 'triangulated surface', 'Vero', 'water']","['failure of structural components', 'nuclear power industry', 'safety issue', 'economic performance', 'stress corrosion cracking (scc)']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,28,5
"['Maxwell fields', 'Minkowski spacetime', 'Newman–Penrose constants', 'radiative spacetime', 'radiative spacetimes', 'reference solutions', 'vacuum radiative spacetime', 'Weyl tensor']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,8,0
"['Maxwell fields', 'Minkowski spacetime', 'Newman–Penrose constants', 'radiative spacetime', 'radiative spacetimes', 'reference solutions', 'vacuum radiative spacetime', 'Weyl tensor']","['boundary element method (bem)', 'electrostatic field analysis', 'unbounded domains', 'cost functional', 'geometry perturbations', 'adjoint approach', 'linear systems']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,8,7
"['absorber and boron layers', 'absorber layer', 'axial reflector', 'boron layer', 'core', 'core design modifications that optimised the total sodium void reactivity', 'core region', 'design solutions', 'enlarged sodium plenum', 'increase in the sub-assembly length', ""increase of the layer's thickness"", 'modifications in the core geometry', 'neutron', 'neutron leakage', 'pan-cake geometry of the active core region', 'plenum', 'reactivity reduction', 'reduce neutron backscattering', 'reduce neutron backscattering from the reflector region above the plenum', 'reducing the upper axial reflector width', 'sodium', 'sodium plenum', 'upper plenum']",[''],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,23,1
"['absorber and boron layers', 'absorber layer', 'axial reflector', 'boron layer', 'core', 'core design modifications that optimised the total sodium void reactivity', 'core region', 'design solutions', 'enlarged sodium plenum', 'increase in the sub-assembly length', ""increase of the layer's thickness"", 'modifications in the core geometry', 'neutron', 'neutron leakage', 'pan-cake geometry of the active core region', 'plenum', 'reactivity reduction', 'reduce neutron backscattering', 'reduce neutron backscattering from the reflector region above the plenum', 'reducing the upper axial reflector width', 'sodium', 'sodium plenum', 'upper plenum']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,23,0
"['cladding', 'cracking phenomenon', 'delayed hydride cracking', 'DHC', 'fuel', 'fuel pellets', 'hydride', 'hydrides', 'Hydrides', 'hydrogen', 'hydrogen diffusion', 'hydrostatic tensile stress raiser', 'local hydride growth', 'PCMI', 'pellet cladding mechanical interaction', 'thermal expansion', 'zirconium']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['cladding', 'cracking phenomenon', 'delayed hydride cracking', 'DHC', 'fuel', 'fuel pellets', 'hydride', 'hydrides', 'Hydrides', 'hydrogen', 'hydrogen diffusion', 'hydrostatic tensile stress raiser', 'local hydride growth', 'PCMI', 'pellet cladding mechanical interaction', 'thermal expansion', 'zirconium']","['financial stress index', 'financial systemic risk', 'macroeconomic variable', 'currency credit variable', 'asset price variable', 'correlative economic powers', 'stepwise regression method', 'early-warning index system', 'best prediction equations', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,10
"['1560nm femtosecond laser pulses', 'absorption', 'alcohols', 'aperture Z-scan experiments', 'cumulative thermal effect', 'femtosecond laser pulses at 1560nm', 'high repetition-rate lasers', 'measure this cumulative thermal effect', 'mode-mismatched two-color pump–probe experiment', 'molecules', 'non-radiative processes', 'optical-chopper', 'primary alcohols', 'pure optical nonlinearity', 'saturation absorption', 'transient thermal effects', 'vibrational combination states', 'water']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['1560nm femtosecond laser pulses', 'absorption', 'alcohols', 'aperture Z-scan experiments', 'cumulative thermal effect', 'femtosecond laser pulses at 1560nm', 'high repetition-rate lasers', 'measure this cumulative thermal effect', 'mode-mismatched two-color pump–probe experiment', 'molecules', 'non-radiative processes', 'optical-chopper', 'primary alcohols', 'pure optical nonlinearity', 'saturation absorption', 'transient thermal effects', 'vibrational combination states', 'water']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,18,0
"['austenite', 'cylindrical sample', 'decarburisation', 'difference in magnetic properties', 'electrical conductivity', 'EM properties of the individual phases', 'EM sensor', 'EM sensors', 'EM sensor signal', 'external circuits', 'FE', 'ferrite', 'ferromagnetic', 'ferromagnetic steels', 'finite element', 'microstructural phase balances', 'microstructures', 'multi-frequency EM sensors', 'overall EM properties', 'paramagnetic', 'particular sensor geometry', 'relative permeability', 'sensor', 'stainless steel powder', 'steel', 'steel rod', 'tubular sensor', 'variation in ferrite content with depth']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['austenite', 'cylindrical sample', 'decarburisation', 'difference in magnetic properties', 'electrical conductivity', 'EM properties of the individual phases', 'EM sensor', 'EM sensors', 'EM sensor signal', 'external circuits', 'FE', 'ferrite', 'ferromagnetic', 'ferromagnetic steels', 'finite element', 'microstructural phase balances', 'microstructures', 'multi-frequency EM sensors', 'overall EM properties', 'paramagnetic', 'particular sensor geometry', 'relative permeability', 'sensor', 'stainless steel powder', 'steel', 'steel rod', 'tubular sensor', 'variation in ferrite content with depth']","['microwave background', 'isotropic infrared and optical background', 'protons', 'lower energy protons', 'cosmological evolution', 'uhecr injection', 'cosmogenic neutrinos', 'interactions', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,28,9
"['74% Ni, 16% Cr and 8% Fe', 'alloy', 'Alloy 600', 'control rod drive mechanisms', 'Failure of structural components', 'heater sleeves', 'IGSCC', 'intergranular stress corrosion cracking', 'nuclear reactors', 'plant', 'Pressurised Water Reactors', 'pressurized instrument penetrations', 'pressurized water reactors', 'PWR', 'PWSCC', 'safer designs of future nuclear reactors', 'safety critical components', 'SCC', 'stainless steels', 'steam generator tubes', 'Stress corrosion cracking', 'structural components']",[''],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,22,1
"['74% Ni, 16% Cr and 8% Fe', 'alloy', 'Alloy 600', 'control rod drive mechanisms', 'Failure of structural components', 'heater sleeves', 'IGSCC', 'intergranular stress corrosion cracking', 'nuclear reactors', 'plant', 'Pressurised Water Reactors', 'pressurized instrument penetrations', 'pressurized water reactors', 'PWR', 'PWSCC', 'safer designs of future nuclear reactors', 'safety critical components', 'SCC', 'stainless steels', 'steam generator tubes', 'Stress corrosion cracking', 'structural components']","['functionally graded materials (fgms)', 'shell', 'balsawood and bamboo', 'great']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,22,4
"['aberration-corrected transmission electron microscopy', 'AC-TEM', 'AC-TEM observations', 'AC-TEM observations of the formation and annealing of Stone–Wales defects', 'carbon atoms', 'creation of vacancies in small graphene flake', 'e-beam assisted self-assembly', 'edge reconstruction', 'formation of a large hole in graphene sheet from a single vacancy defect', 'formation of fullerene', 'formation of nanometre size hollow protrusion on the nanotube sidewall', 'fullerene', 'graphene', 'graphene-like structures', 'graphene nanoribbons', 'graphene sheet', 'knock-on damage by electrons of the imaging electron beam (e-beam)', 'molecular precursors', 'nanotube sidewall', 'process of self-assembly of graphene nanoribbons', 'proposed ‘top-down’ mechanism of the fullerene formation', 'small finite graphene flake', 'structural transformations in graphene-like structures', 'sub-Ångstrom resolution', 'subsequent formation of pentagons', '‘top-down’ mechanism for the formation of fullerene']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,26,0
"['aberration-corrected transmission electron microscopy', 'AC-TEM', 'AC-TEM observations', 'AC-TEM observations of the formation and annealing of Stone–Wales defects', 'carbon atoms', 'creation of vacancies in small graphene flake', 'e-beam assisted self-assembly', 'edge reconstruction', 'formation of a large hole in graphene sheet from a single vacancy defect', 'formation of fullerene', 'formation of nanometre size hollow protrusion on the nanotube sidewall', 'fullerene', 'graphene', 'graphene-like structures', 'graphene nanoribbons', 'graphene sheet', 'knock-on damage by electrons of the imaging electron beam (e-beam)', 'molecular precursors', 'nanotube sidewall', 'process of self-assembly of graphene nanoribbons', 'proposed ‘top-down’ mechanism of the fullerene formation', 'small finite graphene flake', 'structural transformations in graphene-like structures', 'sub-Ångstrom resolution', 'subsequent formation of pentagons', '‘top-down’ mechanism for the formation of fullerene']","['dirac equation', 'creutz model', 'logical inference', 'logical inference', 'logical inference', 'logical inference', 'logical inference', 'logical inference', 'logical inference', 'logical inference', 'logical']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,26,11
